"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","year","month","Ozone","PM2.5"
2018-01-04,"Blackstone","Lee",35.4325,-79.2887,2018,1,33,54
2018-01-04,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,28
2018-01-04,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,26
2018-01-05,"Blackstone","Lee",35.4325,-79.2887,2018,1,34,52
2018-01-05,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,30
2018-01-05,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,31
2018-01-06,"Blackstone","Lee",35.4325,-79.2887,2018,1,33,51
2018-01-06,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,35
2018-01-06,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,19
2018-01-07,"Blackstone","Lee",35.4325,-79.2887,2018,1,35,48
2018-01-07,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,54
2018-01-07,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,27
2018-01-08,"Blackstone","Lee",35.4325,-79.2887,2018,1,34,44
2018-01-08,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,71
2018-01-08,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,51
2018-01-09,"Blackstone","Lee",35.4325,-79.2887,2018,1,37,52
2018-01-09,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,78
2018-01-09,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,48
2018-01-10,"Blackstone","Lee",35.4325,-79.2887,2018,1,35,47
2018-01-10,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,56
2018-01-10,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,32
2018-01-11,"Blackstone","Lee",35.4325,-79.2887,2018,1,27,44
2018-01-11,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,17
2018-01-11,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,36
2018-01-12,"Blackstone","Lee",35.4325,-79.2887,2018,1,36,3
2018-01-12,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,10
2018-01-12,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,20
2018-01-13,"Blackstone","Lee",35.4325,-79.2887,2018,1,32,26
2018-01-13,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,18
2018-01-13,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,5
2018-01-14,"Blackstone","Lee",35.4325,-79.2887,2018,1,33,38
2018-01-14,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,28
2018-01-14,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,10
2018-01-15,"Blackstone","Lee",35.4325,-79.2887,2018,1,32,48
2018-01-15,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,43
2018-01-15,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,26
2018-01-16,"Blackstone","Lee",35.4325,-79.2887,2018,1,31,64
2018-01-16,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,52
2018-01-16,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,55
2018-01-17,"Blackstone","Lee",35.4325,-79.2887,2018,1,28,63
2018-01-17,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,37
2018-01-17,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,47
2018-01-18,"Blackstone","Lee",35.4325,-79.2887,2018,1,36,54
2018-01-18,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,48
2018-01-18,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,36
2018-01-19,"Blackstone","Lee",35.4325,-79.2887,2018,1,37,52
2018-01-19,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,52
2018-01-19,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,55
2018-01-20,"Blackstone","Lee",35.4325,-79.2887,2018,1,40,47
2018-01-20,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,51
2018-01-20,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,49
2018-01-21,"Blackstone","Lee",35.4325,-79.2887,2018,1,38,45
2018-01-21,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,50
2018-01-21,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,38
2018-01-22,"Blackstone","Lee",35.4325,-79.2887,2018,1,39,54
2018-01-22,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,48
2018-01-22,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,55
2018-01-23,"Blackstone","Lee",35.4325,-79.2887,2018,1,38,26
2018-01-23,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,17
2018-01-23,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,13
2018-01-24,"Blackstone","Lee",35.4325,-79.2887,2018,1,33,33
2018-01-24,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,18
2018-01-24,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,15
2018-01-25,"Blackstone","Lee",35.4325,-79.2887,2018,1,34,47
2018-01-25,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,26
2018-01-25,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,28
2018-01-26,"Blackstone","Lee",35.4325,-79.2887,2018,1,38,64
2018-01-26,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,52
2018-01-26,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,44
2018-01-27,"Blackstone","Lee",35.4325,-79.2887,2018,1,38,69
2018-01-27,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,58
2018-01-27,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,30
2018-01-28,"Blackstone","Lee",35.4325,-79.2887,2018,1,31,23
2018-01-28,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,28
2018-01-28,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,21
2018-01-29,"Blackstone","Lee",35.4325,-79.2887,2018,1,25,17
2018-01-29,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,12
2018-01-30,"Blackstone","Lee",35.4325,-79.2887,2018,1,33,35
2018-01-30,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,19
2018-01-31,"Blackstone","Lee",35.4325,-79.2887,2018,1,34,41
2018-01-31,"Bryson City","Swain",35.434767,-83.442133,2018,1,NA,40
2018-01-31,"Triple Oak","Wake",35.8652,-78.8197,2018,1,NA,32
2018-02-01,"Blackstone","Lee",35.4325,-79.2887,2018,2,41,44
2018-02-01,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,55
2018-02-01,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,47
2018-02-02,"Blackstone","Lee",35.4325,-79.2887,2018,2,35,35
2018-02-02,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,15
2018-02-02,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,10
2018-02-03,"Blackstone","Lee",35.4325,-79.2887,2018,2,33,51
2018-02-03,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,28
2018-02-03,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,33
2018-02-04,"Blackstone","Lee",35.4325,-79.2887,2018,2,31,33
2018-02-04,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,38
2018-02-04,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,25
2018-02-05,"Blackstone","Lee",35.4325,-79.2887,2018,2,33,38
2018-02-05,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,25
2018-02-05,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,26
2018-02-06,"Blackstone","Lee",35.4325,-79.2887,2018,2,33,41
2018-02-06,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,58
2018-02-06,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,49
2018-02-07,"Blackstone","Lee",35.4325,-79.2887,2018,2,32,34
2018-02-07,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,29
2018-02-07,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,34
2018-02-08,"Blackstone","Lee",35.4325,-79.2887,2018,2,35,43
2018-02-08,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,23
2018-02-08,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,27
2018-02-09,"Blackstone","Lee",35.4325,-79.2887,2018,2,38,54
2018-02-09,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,33
2018-02-09,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,51
2018-02-10,"Blackstone","Lee",35.4325,-79.2887,2018,2,20,30
2018-02-10,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,38
2018-02-10,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,42
2018-02-11,"Blackstone","Lee",35.4325,-79.2887,2018,2,24,19
2018-02-11,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,20
2018-02-11,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,27
2018-02-12,"Blackstone","Lee",35.4325,-79.2887,2018,2,31,10
2018-02-12,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,4
2018-02-12,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,14
2018-02-13,"Blackstone","Lee",35.4325,-79.2887,2018,2,31,48
2018-02-13,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,13
2018-02-13,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,26
2018-02-14,"Blackstone","Lee",35.4325,-79.2887,2018,2,26,54
2018-02-14,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,28
2018-02-14,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,54
2018-02-15,"Blackstone","Lee",35.4325,-79.2887,2018,2,26,27
2018-02-15,"Bryson City","Swain",35.434767,-83.442133,2018,2,30,17
2018-02-15,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,39
2018-02-16,"Blackstone","Lee",35.4325,-79.2887,2018,2,34,28
2018-02-16,"Bryson City","Swain",35.434767,-83.442133,2018,2,NA,15
2018-02-16,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,23
2018-02-17,"Blackstone","Lee",35.4325,-79.2887,2018,2,28,35
2018-02-17,"Bryson City","Swain",35.434767,-83.442133,2018,2,24,15
2018-02-17,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,25
2018-02-18,"Blackstone","Lee",35.4325,-79.2887,2018,2,36,29
2018-02-18,"Bryson City","Swain",35.434767,-83.442133,2018,2,34,7
2018-02-18,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,11
2018-02-19,"Blackstone","Lee",35.4325,-79.2887,2018,2,26,45
2018-02-19,"Bryson City","Swain",35.434767,-83.442133,2018,2,24,25
2018-02-19,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,42
2018-02-20,"Blackstone","Lee",35.4325,-79.2887,2018,2,23,52
2018-02-20,"Bryson City","Swain",35.434767,-83.442133,2018,2,31,34
2018-02-20,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,54
2018-02-21,"Blackstone","Lee",35.4325,-79.2887,2018,2,22,47
2018-02-21,"Bryson City","Swain",35.434767,-83.442133,2018,2,29,24
2018-02-21,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,36
2018-02-22,"Blackstone","Lee",35.4325,-79.2887,2018,2,24,40
2018-02-22,"Bryson City","Swain",35.434767,-83.442133,2018,2,29,35
2018-02-22,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,42
2018-02-23,"Blackstone","Lee",35.4325,-79.2887,2018,2,27,57
2018-02-23,"Bryson City","Swain",35.434767,-83.442133,2018,2,29,48
2018-02-23,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,56
2018-02-24,"Blackstone","Lee",35.4325,-79.2887,2018,2,31,43
2018-02-24,"Bryson City","Swain",35.434767,-83.442133,2018,2,33,45
2018-02-24,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,43
2018-02-25,"Blackstone","Lee",35.4325,-79.2887,2018,2,27,27
2018-02-25,"Bryson City","Swain",35.434767,-83.442133,2018,2,31,21
2018-02-25,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,26
2018-02-26,"Blackstone","Lee",35.4325,-79.2887,2018,2,33,29
2018-02-26,"Bryson City","Swain",35.434767,-83.442133,2018,2,36,13
2018-02-26,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,23
2018-02-27,"Blackstone","Lee",35.4325,-79.2887,2018,2,44,34
2018-02-27,"Bryson City","Swain",35.434767,-83.442133,2018,2,42,23
2018-02-27,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,23
2018-02-28,"Blackstone","Lee",35.4325,-79.2887,2018,2,34,54
2018-02-28,"Bryson City","Swain",35.434767,-83.442133,2018,2,29,33
2018-02-28,"Triple Oak","Wake",35.8652,-78.8197,2018,2,NA,39
2018-03-01,"Blackstone","Lee",35.4325,-79.2887,2018,3,36,44
2018-03-01,"Bryson City","Swain",35.434767,-83.442133,2018,3,42,16
2018-03-01,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,39
2018-03-02,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,30
2018-03-02,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,18
2018-03-02,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,7
2018-03-03,"Blackstone","Lee",35.4325,-79.2887,2018,3,45,27
2018-03-03,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,23
2018-03-03,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,9
2018-03-04,"Blackstone","Lee",35.4325,-79.2887,2018,3,45,38
2018-03-04,"Bryson City","Swain",35.434767,-83.442133,2018,3,42,26
2018-03-04,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,16
2018-03-05,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,53
2018-03-05,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,57
2018-03-05,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,18
2018-03-06,"Blackstone","Lee",35.4325,-79.2887,2018,3,31,47
2018-03-06,"Bryson City","Swain",35.434767,-83.442133,2018,3,38,63
2018-03-06,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,32
2018-03-07,"Blackstone","Lee",35.4325,-79.2887,2018,3,34,48
2018-03-07,"Bryson City","Swain",35.434767,-83.442133,2018,3,38,23
2018-03-07,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,20
2018-03-08,"Blackstone","Lee",35.4325,-79.2887,2018,3,40,41
2018-03-08,"Bryson City","Swain",35.434767,-83.442133,2018,3,39,24
2018-03-08,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,27
2018-03-09,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,50
2018-03-09,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,35
2018-03-09,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,30
2018-03-10,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,83
2018-03-10,"Bryson City","Swain",35.434767,-83.442133,2018,3,31,62
2018-03-10,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,68
2018-03-11,"Blackstone","Lee",35.4325,-79.2887,2018,3,31,70
2018-03-11,"Bryson City","Swain",35.434767,-83.442133,2018,3,33,54
2018-03-11,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,56
2018-03-12,"Blackstone","Lee",35.4325,-79.2887,2018,3,37,52
2018-03-12,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,15
2018-03-12,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,27
2018-03-13,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,45
2018-03-13,"Bryson City","Swain",35.434767,-83.442133,2018,3,43,35
2018-03-13,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,26
2018-03-14,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,42
2018-03-14,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,22
2018-03-14,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,18
2018-03-15,"Blackstone","Lee",35.4325,-79.2887,2018,3,54,45
2018-03-15,"Bryson City","Swain",35.434767,-83.442133,2018,3,61,46
2018-03-15,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,36
2018-03-16,"Blackstone","Lee",35.4325,-79.2887,2018,3,67,61
2018-03-16,"Bryson City","Swain",35.434767,-83.442133,2018,3,64,66
2018-03-16,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,48
2018-03-17,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,59
2018-03-17,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,62
2018-03-17,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,52
2018-03-18,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,52
2018-03-18,"Bryson City","Swain",35.434767,-83.442133,2018,3,41,37
2018-03-18,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,25
2018-03-19,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,55
2018-03-19,"Bryson City","Swain",35.434767,-83.442133,2018,3,37,36
2018-03-19,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,35
2018-03-20,"Blackstone","Lee",35.4325,-79.2887,2018,3,31,40
2018-03-20,"Bryson City","Swain",35.434767,-83.442133,2018,3,36,15
2018-03-20,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,9
2018-03-21,"Blackstone","Lee",35.4325,-79.2887,2018,3,32,36
2018-03-21,"Bryson City","Swain",35.434767,-83.442133,2018,3,35,19
2018-03-21,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,10
2018-03-22,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,36
2018-03-22,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,29
2018-03-22,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,15
2018-03-23,"Blackstone","Lee",35.4325,-79.2887,2018,3,49,43
2018-03-23,"Bryson City","Swain",35.434767,-83.442133,2018,3,43,31
2018-03-23,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,24
2018-03-24,"Blackstone","Lee",35.4325,-79.2887,2018,3,41,52
2018-03-24,"Bryson City","Swain",35.434767,-83.442133,2018,3,31,46
2018-03-24,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,27
2018-03-25,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,36
2018-03-25,"Bryson City","Swain",35.434767,-83.442133,2018,3,42,40
2018-03-25,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,12
2018-03-26,"Blackstone","Lee",35.4325,-79.2887,2018,3,44,39
2018-03-26,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,24
2018-03-26,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,18
2018-03-27,"Blackstone","Lee",35.4325,-79.2887,2018,3,36,51
2018-03-27,"Bryson City","Swain",35.434767,-83.442133,2018,3,35,33
2018-03-27,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,28
2018-03-28,"Blackstone","Lee",35.4325,-79.2887,2018,3,43,56
2018-03-28,"Bryson City","Swain",35.434767,-83.442133,2018,3,35,49
2018-03-28,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,61
2018-03-29,"Blackstone","Lee",35.4325,-79.2887,2018,3,50,47
2018-03-29,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,38
2018-03-29,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,59
2018-03-30,"Blackstone","Lee",35.4325,-79.2887,2018,3,41,34
2018-03-30,"Bryson City","Swain",35.434767,-83.442133,2018,3,39,13
2018-03-30,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,36
2018-03-31,"Blackstone","Lee",35.4325,-79.2887,2018,3,46,30
2018-03-31,"Bryson City","Swain",35.434767,-83.442133,2018,3,44,20
2018-03-31,"Triple Oak","Wake",35.8652,-78.8197,2018,3,NA,23
2018-04-01,"Blackstone","Lee",35.4325,-79.2887,2018,4,49,46
2018-04-01,"Bryson City","Swain",35.434767,-83.442133,2018,4,44,30
2018-04-01,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,41
2018-04-02,"Blackstone","Lee",35.4325,-79.2887,2018,4,49,51
2018-04-02,"Bryson City","Swain",35.434767,-83.442133,2018,4,44,43
2018-04-02,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,48
2018-04-03,"Blackstone","Lee",35.4325,-79.2887,2018,4,41,59
2018-04-03,"Bryson City","Swain",35.434767,-83.442133,2018,4,40,50
2018-04-03,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,65
2018-04-04,"Blackstone","Lee",35.4325,-79.2887,2018,4,45,38
2018-04-04,"Bryson City","Swain",35.434767,-83.442133,2018,4,43,18
2018-04-04,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,28
2018-04-05,"Blackstone","Lee",35.4325,-79.2887,2018,4,47,45
2018-04-05,"Bryson City","Swain",35.434767,-83.442133,2018,4,46,28
2018-04-05,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,24
2018-04-06,"Blackstone","Lee",35.4325,-79.2887,2018,4,61,59
2018-04-06,"Bryson City","Swain",35.434767,-83.442133,2018,4,33,37
2018-04-06,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,56
2018-04-07,"Blackstone","Lee",35.4325,-79.2887,2018,4,44,54
2018-04-07,"Bryson City","Swain",35.434767,-83.442133,2018,4,33,20
2018-04-07,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,62
2018-04-08,"Blackstone","Lee",35.4325,-79.2887,2018,4,44,39
2018-04-08,"Bryson City","Swain",35.434767,-83.442133,2018,4,42,10
2018-04-08,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,31
2018-04-09,"Blackstone","Lee",35.4325,-79.2887,2018,4,43,50
2018-04-09,"Bryson City","Swain",35.434767,-83.442133,2018,4,34,19
2018-04-09,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,51
2018-04-10,"Blackstone","Lee",35.4325,-79.2887,2018,4,44,52
2018-04-10,"Bryson City","Swain",35.434767,-83.442133,2018,4,44,32
2018-04-10,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,53
2018-04-11,"Blackstone","Lee",35.4325,-79.2887,2018,4,46,58
2018-04-11,"Bryson City","Swain",35.434767,-83.442133,2018,4,41,27
2018-04-11,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,60
2018-04-12,"Blackstone","Lee",35.4325,-79.2887,2018,4,61,59
2018-04-12,"Bryson City","Swain",35.434767,-83.442133,2018,4,54,50
2018-04-12,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,52
2018-04-13,"Blackstone","Lee",35.4325,-79.2887,2018,4,51,55
2018-04-13,"Bryson City","Swain",35.434767,-83.442133,2018,4,64,68
2018-04-13,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,58
2018-04-14,"Blackstone","Lee",35.4325,-79.2887,2018,4,48,48
2018-04-14,"Bryson City","Swain",35.434767,-83.442133,2018,4,44,48
2018-04-14,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,57
2018-04-15,"Blackstone","Lee",35.4325,-79.2887,2018,4,35,31
2018-04-15,"Bryson City","Swain",35.434767,-83.442133,2018,4,36,25
2018-04-15,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,68
2018-04-16,"Blackstone","Lee",35.4325,-79.2887,2018,4,33,32
2018-04-16,"Bryson City","Swain",35.434767,-83.442133,2018,4,40,13
2018-04-16,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,13
2018-04-17,"Blackstone","Lee",35.4325,-79.2887,2018,4,48,NA
2018-04-17,"Bryson City","Swain",35.434767,-83.442133,2018,4,51,26
2018-04-17,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,35
2018-04-18,"Blackstone","Lee",35.4325,-79.2887,2018,4,71,NA
2018-04-18,"Bryson City","Swain",35.434767,-83.442133,2018,4,54,35
2018-04-19,"Blackstone","Lee",35.4325,-79.2887,2018,4,49,NA
2018-04-19,"Bryson City","Swain",35.434767,-83.442133,2018,4,41,28
2018-04-20,"Blackstone","Lee",35.4325,-79.2887,2018,4,61,NA
2018-04-20,"Bryson City","Swain",35.434767,-83.442133,2018,4,50,17
2018-04-20,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,17
2018-04-21,"Blackstone","Lee",35.4325,-79.2887,2018,4,58,NA
2018-04-21,"Bryson City","Swain",35.434767,-83.442133,2018,4,67,36
2018-04-21,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,28
2018-04-22,"Blackstone","Lee",35.4325,-79.2887,2018,4,51,NA
2018-04-22,"Bryson City","Swain",35.434767,-83.442133,2018,4,44,40
2018-04-22,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,23
2018-04-23,"Blackstone","Lee",35.4325,-79.2887,2018,4,44,NA
2018-04-23,"Bryson City","Swain",35.434767,-83.442133,2018,4,43,15
2018-04-23,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,15
2018-04-24,"Blackstone","Lee",35.4325,-79.2887,2018,4,37,9
2018-04-24,"Bryson City","Swain",35.434767,-83.442133,2018,4,33,9
2018-04-24,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,10
2018-04-25,"Blackstone","Lee",35.4325,-79.2887,2018,4,32,10
2018-04-25,"Bryson City","Swain",35.434767,-83.442133,2018,4,37,6
2018-04-25,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,10
2018-04-26,"Blackstone","Lee",35.4325,-79.2887,2018,4,38,20
2018-04-26,"Bryson City","Swain",35.434767,-83.442133,2018,4,25,14
2018-04-26,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,0
2018-04-27,"Blackstone","Lee",35.4325,-79.2887,2018,4,44,20
2018-04-27,"Bryson City","Swain",35.434767,-83.442133,2018,4,51,24
2018-04-27,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,0
2018-04-28,"Blackstone","Lee",35.4325,-79.2887,2018,4,64,28
2018-04-28,"Bryson City","Swain",35.434767,-83.442133,2018,4,64,35
2018-04-28,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,0
2018-04-29,"Blackstone","Lee",35.4325,-79.2887,2018,4,44,19
2018-04-29,"Bryson City","Swain",35.434767,-83.442133,2018,4,49,20
2018-04-29,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,0
2018-04-30,"Blackstone","Lee",35.4325,-79.2887,2018,4,54,22
2018-04-30,"Bryson City","Swain",35.434767,-83.442133,2018,4,45,22
2018-04-30,"Triple Oak","Wake",35.8652,-78.8197,2018,4,NA,2
2018-05-01,"Blackstone","Lee",35.4325,-79.2887,2018,5,67,34
2018-05-01,"Bryson City","Swain",35.434767,-83.442133,2018,5,71,30
2018-05-01,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,25
2018-05-02,"Blackstone","Lee",35.4325,-79.2887,2018,5,64,38
2018-05-02,"Bryson City","Swain",35.434767,-83.442133,2018,5,50,46
2018-05-02,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,48
2018-05-03,"Blackstone","Lee",35.4325,-79.2887,2018,5,47,30
2018-05-03,"Bryson City","Swain",35.434767,-83.442133,2018,5,49,51
2018-05-03,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,44
2018-05-04,"Blackstone","Lee",35.4325,-79.2887,2018,5,44,58
2018-05-04,"Bryson City","Swain",35.434767,-83.442133,2018,5,42,48
2018-05-04,"Triple Oak","Wake",35.8652,-78.8197,2018,5,NA,42
